date;account_display;property_display;sessions;transactions;purchaseRevenue;conversion_rate;sessions_prev;transactions_prev;purchaseRevenue_prev;conversion_rate_prev;links
2025-11-03;Banka Panka;Banka Panka – GA4;2623.0;27.0;10826.820007;1.0293556995806328;1697.0;16.0;5538.37002;0.9428403064230996;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-11-04;Banka Panka;Banka Panka – GA4;1481.0;10.0;3317.939997;0.675219446320054;1691.0;17.0;6482.229993;1.0053222945002958;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-16;Bebelline;Bebelline;41.0;0.0;0.0;0.0;126.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-17;Bebelline;Bebelline;61.0;2.0;279.069998;3.278688524590164;98.0;1.0;165.430002;1.020408163265306;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-18;Bebelline;Bebelline;56.0;0.0;0.0;0.0;83.0;1.0;156.879999;1.2048192771084338;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-19;Bebelline;Bebelline;59.0;1.0;104.710001;1.694915254237288;71.0;1.0;99.969999;1.4084507042253522;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-20;Bebelline;Bebelline;57.0;1.0;59.8;1.7543859649122806;96.0;1.0;152.699999;1.0416666666666663;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-21;Bebelline;Bebelline;70.0;2.0;128.869999;2.857142857142857;52.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-22;Bebelline;Bebelline;75.0;2.0;114.619997;2.666666666666667;74.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-23;Bebelline;Bebelline;69.0;3.0;211.469999;4.3478260869565215;65.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-24;Bebelline;Bebelline;77.0;2.0;114.62;2.5974025974025974;62.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-25;Bebelline;Bebelline;62.0;1.0;57.310002;1.6129032258064515;62.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-26;Bebelline;Bebelline;69.0;3.0;269.329999;4.3478260869565215;76.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-27;Bebelline;Bebelline;54.0;2.0;114.619998;3.7037037037037033;51.0;1.0;164.499999;1.96078431372549;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-28;Bebelline;Bebelline;55.0;1.0;57.309998;1.818181818181818;47.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-29;Bebelline;Bebelline;73.0;0.0;0.0;0.0;80.0;2.0;314.61;2.5;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-09-30;Bebelline;Bebelline;53.0;1.0;90.640002;1.8867924528301887;80.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-01;Bebelline;Bebelline;20.0;0.0;0.0;0.0;50.0;2.0;415.500001;4.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-02;Bebelline;Bebelline;14.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
