date;account_display;property_display;sessions;transactions;purchaseRevenue;conversion_rate;sessions_prev;transactions_prev;purchaseRevenue_prev;conversion_rate_prev;links
2025-10-23;Danilo Cavallini;Site Danilo Cavallini;20.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-24;Danilo Cavallini;Site Danilo Cavallini;17.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-25;Danilo Cavallini;Site Danilo Cavallini;12.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-26;Danilo Cavallini;Site Danilo Cavallini;8.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-27;Danilo Cavallini;Site Danilo Cavallini;30.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-28;Danilo Cavallini;Site Danilo Cavallini;30.0;0.0;0.0;0.0;94.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-29;Danilo Cavallini;Site Danilo Cavallini;18.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-30;Danilo Cavallini;Site Danilo Cavallini;15.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-31;Danilo Cavallini;Site Danilo Cavallini;1.0;0.0;0.0;0.0;;;;;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-02;Dimy;Dimy – GA4;2384.0;32.0;14756.409993;1.342281879194631;3700.0;1.0;184.95;0.027027027027027;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-03;Dimy;Dimy – GA4;2145.0;17.0;7829.659995;0.7925407925407926;3679.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-04;Dimy;Dimy – GA4;1980.0;22.0;10454.900025;1.1111111111111112;3775.0;1.0;269.35;0.0264900662251655;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-05;Dimy;Dimy – GA4;2517.0;22.0;13501.200011;0.8740564163686929;3681.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-06;Dimy;Dimy – GA4;2190.0;16.0;8948.840011;0.730593607305936;3476.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-07;Dimy;Dimy – GA4;2274.0;16.0;11070.719993;0.7036059806508356;3785.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-08;Dimy;Dimy – GA4;2109.0;16.0;5763.139986;0.7586533902323376;3768.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-09;Dimy;Dimy – GA4;2231.0;17.0;6524.050003;0.761990138951143;3482.0;1.0;453.810002;0.028719126938541;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-10;Dimy;Dimy – GA4;2022.0;17.0;10128.369993;0.8407517309594461;3470.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-11;Dimy;Dimy – GA4;1845.0;6.0;3752.120004;0.3252032520325203;3423.0;1.0;501.409997;0.0292141396435874;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-12;Dimy;Dimy – GA4;2033.0;17.0;7815.92999;0.8362026561731432;3205.0;1.0;399.419998;0.0312012480499219;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-13;Dimy;Dimy – GA4;2122.0;16.0;6739.669994999999;0.7540056550424128;3459.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-14;Dimy;Dimy – GA4;2312.0;16.0;4805.290004;0.6920415224913495;3598.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-15;Dimy;Dimy – GA4;2229.0;21.0;8839.3;0.9421265141318976;5946.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-16;Dimy;Dimy – GA4;2274.0;14.0;4571.600006999999;0.6156552330694811;3387.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-17;Dimy;Dimy – GA4;2122.0;13.0;4396.929993;0.6126295947219604;3121.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-18;Dimy;Dimy – GA4;2110.0;13.0;8545.409996999999;0.6161137440758294;3105.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-19;Dimy;Dimy – GA4;2078.0;12.0;3486.64999;0.5774783445620789;2965.0;1.0;683.900001;0.0337268128161888;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-20;Dimy;Dimy – GA4;2503.0;17.0;8191.630008;0.6791849780263683;2977.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-21;Dimy;Dimy – GA4;2342.0;14.0;8088.010001;0.5977796754910333;3827.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-22;Dimy;Dimy – GA4;3099.0;8.0;3764.519996;0.2581477896095515;3568.0;3.0;2458.680001;0.0840807174887892;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-23;Dimy;Dimy – GA4;2355.0;8.0;3412.670008;0.3397027600849257;4096.0;16.0;9841.289995;0.390625;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-24;Dimy;Dimy – GA4;2431.0;8.0;6122.259996;0.3290826820238585;3451.0;12.0;6932.620000000001;0.3477252970153578;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-25;Dimy;Dimy – GA4;2154.0;7.0;1877.999991;0.3249767873723305;2284.0;9.0;4340.840001;0.3940455341506129;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-26;Dimy;Dimy – GA4;2719.0;6.0;1832.800002;0.2206693637366679;2144.0;4.0;2185.309997;0.1865671641791044;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-27;Dimy;Dimy – GA4;2934.0;26.0;15421.850012;0.8861622358554875;2000.0;2.0;2981.360004;0.1;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-28;Dimy;Dimy – GA4;3038.0;38.0;15451.540001;1.2508229098090848;2121.0;5.0;3021.050001;0.2357378595002357;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-29;Dimy;Dimy – GA4;2896.0;47.0;20801.539983;1.62292817679558;2346.0;7.0;2576.949998;0.2983802216538789;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-30;Dimy;Dimy – GA4;2610.0;42.0;17889.779991;1.6091954022988506;2298.0;15.0;7954.980002000001;0.6527415143603132;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-31;Dimy;Dimy – GA4;139.0;2.0;868.750002;1.4388489208633095;2155.0;21.0;6964.859996;0.974477958236659;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-02;Donna Maira;Donna Maira | UA - GA4;22.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-03;Donna Maira;Donna Maira | UA - GA4;30.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-04;Donna Maira;Donna Maira | UA - GA4;23.0;0.0;0.0;0.0;53.0;1.0;44.91;1.8867924528301887;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-05;Donna Maira;Donna Maira | UA - GA4;16.0;0.0;0.0;0.0;71.0;1.0;125.910001;1.4084507042253522;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-06;Donna Maira;Donna Maira | UA - GA4;56.0;0.0;0.0;0.0;67.0;1.0;99.110002;1.4925373134328357;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-07;Donna Maira;Donna Maira | UA - GA4;58.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-08;Donna Maira;Donna Maira | UA - GA4;77.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-09;Donna Maira;Donna Maira | UA - GA4;81.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-10;Donna Maira;Donna Maira | UA - GA4;78.0;0.0;0.0;0.0;79.0;2.0;193.200001;2.5316455696202533;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-11;Donna Maira;Donna Maira | UA - GA4;40.0;0.0;0.0;0.0;81.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-12;Donna Maira;Donna Maira | UA - GA4;21.0;0.0;0.0;0.0;70.0;1.0;129.900001;1.4285714285714286;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-13;Donna Maira;Donna Maira | UA - GA4;37.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-14;Donna Maira;Donna Maira | UA - GA4;47.0;0.0;0.0;0.0;50.0;1.0;129.610001;2.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-15;Donna Maira;Donna Maira | UA - GA4;121.0;2.0;211.399997;1.6528925619834711;64.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-16;Donna Maira;Donna Maira | UA - GA4;58.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-17;Donna Maira;Donna Maira | UA - GA4;64.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-18;Donna Maira;Donna Maira | UA - GA4;45.0;0.0;0.0;0.0;74.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-19;Donna Maira;Donna Maira | UA - GA4;58.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-20;Donna Maira;Donna Maira | UA - GA4;30.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-21;Donna Maira;Donna Maira | UA - GA4;34.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-22;Donna Maira;Donna Maira | UA - GA4;69.0;1.0;133.870002;1.4492753623188406;53.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-23;Donna Maira;Donna Maira | UA - GA4;93.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-24;Donna Maira;Donna Maira | UA - GA4;88.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-25;Donna Maira;Donna Maira | UA - GA4;56.0;0.0;0.0;0.0;152.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-26;Donna Maira;Donna Maira | UA - GA4;53.0;0.0;0.0;0.0;76.0;1.0;93.699999;1.3157894736842104;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-27;Donna Maira;Donna Maira | UA - GA4;84.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-28;Donna Maira;Donna Maira | UA - GA4;55.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-29;Donna Maira;Donna Maira | UA - GA4;73.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-30;Donna Maira;Donna Maira | UA - GA4;65.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
;Donna Maira;Donna Maira | UA - GA4;;;;;87.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-02;Dra Priscila Amaral;Dra Priscila Amaral;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-05;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-06;Dra Priscila Amaral;Dra Priscila Amaral;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-07;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-08;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-09;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-11;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-13;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-14;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-15;Dra Priscila Amaral;Dra Priscila Amaral;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-16;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-17;Dra Priscila Amaral;Dra Priscila Amaral;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-18;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-19;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-21;Dra Priscila Amaral;Dra Priscila Amaral;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-22;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-23;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-25;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-28;Dra Priscila Amaral;Dra Priscila Amaral;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-29;Dra Priscila Amaral;Dra Priscila Amaral;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-02;Drafmil;drafmil.com.br - GA4;17.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
2025-10-03;Drafmil;drafmil.com.br - GA4;5.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;"https://analytics.google.com/analytics/web/#/p;reports/reportinghub?params=_u..nav%3Dmaui;explorer-table.plotKeys=%5B%5D&_r.drilldown=analytics.dateHourHourDay%3A"
